bigrams,count,percentage,pos
feathered hats,2,0.0003,"verb,noun"
men have,2,0.0003,"noun,verb"
ships at,2,0.0003,"noun,other"
or siege,2,0.0003,"other,noun"
siege this,2,0.0003,"noun,other"
foreground indicating,2,0.0003,"noun,verb"
characters portrayed,2,0.0003,"noun,verb"
headdress which,2,0.0003,"noun,other"
that her,2,0.0003,"other,other"
subject against,2,0.0003,"adj,other"
chiaroscuro the,2,0.0003,"noun,other"
bartolomeo veneto,2,0.0003,"verb,noun"
psychological nuances,2,0.0003,"adj,noun"
enduring appeal,2,0.0003,"verb,verb"
by sunlight,2,0.0003,"other,adj"
wonner is,2,0.0003,"adj,verb"
coat has,2,0.0003,"noun,verb"
au matin,2,0.0003,"verb,noun"
this gradient,2,0.0003,"other,adj"
boundary or,2,0.0003,"adj,other"
landscape created,2,0.0003,"noun,verb"
anchors the,2,0.0003,"noun,other"
a counterbalance,2,0.0003,"other,noun"
central white,2,0.0003,"adj,adj"
content are,2,0.0003,"noun,verb"
flagellation which,2,0.0003,"noun,other"
common portrayal,2,0.0003,"adj,adj"
populate the,2,0.0003,"noun,other"
natural diversity,2,0.0003,"adj,noun"
vibrant accents,2,0.0003,"noun,noun"
has made,2,0.0003,"verb,verb"
soldier the,2,0.0003,"noun,other"
soldier dressed,2,0.0003,"noun,verb"
and receiving,2,0.0003,"other,noun"
of gratitude,2,0.0003,"other,verb"
command the,2,0.0003,"noun,other"
perhaps near,2,0.0003,"adv,other"
the europeans,2,0.0003,"other,noun"
cultural backgrounds,2,0.0003,"adj,verb"
backgrounds in,2,0.0003,"verb,other"
category that,2,0.0003,"noun,other"
artist benjamin,2,0.0003,"noun,noun"
title new,2,0.0003,"noun,adj"
greenish gray,2,0.0003,"adj,adj"
possibly figures,2,0.0003,"adv,noun"
form shapes,2,0.0003,"noun,noun"
life given,2,0.0003,"noun,verb"
faint horizontal,2,0.0003,"noun,adj"
seems minimalistic,2,0.0003,"verb,adj"
minimalistic utilizing,2,0.0003,"adj,adj"
discernible forms,2,0.0003,"adj,noun"
smaller piece,2,0.0003,"adj,noun"
that aesthetic,2,0.0003,"other,adj"
mirror while,2,0.0003,"noun,other"
over perhaps,2,0.0003,"other,adv"
space by,2,0.0003,"noun,other"
by breaking,2,0.0003,"other,verb"
title two,2,0.0003,"noun,other"
tactile experience,2,0.0003,"other,noun"
carlos iii,2,0.0003,"noun,adj"
art tradition,2,0.0003,"adv,noun"
rank likely,2,0.0003,"verb,adj"
includes armor,2,0.0003,"verb,noun"
armor like,2,0.0003,"noun,other"
accents to,2,0.0003,"noun,other"
is classical,2,0.0003,"verb,adj"
rendered details,2,0.0003,"verb,noun"
clothing demonstrating,2,0.0003,"verb,verb"
artist mathias,2,0.0003,"noun,noun"
and linear,2,0.0003,"other,adj"
olive green,2,0.0003,"adj,adj"
includes vertical,2,0.0003,"verb,adj"
or strokes,2,0.0003,"other,noun"
line over,2,0.0003,"noun,other"
sketch or,2,0.0003,"noun,other"
simplicity characteristic,2,0.0003,"noun,adj"
on aesthetic,2,0.0003,"other,adj"
a framework,2,0.0003,"other,noun"
framework for,2,0.0003,"noun,other"
ile de,2,0.0003,"noun,other"
as cubism,2,0.0003,"other,noun"
and later,2,0.0003,"other,adv"
spheres etc,2,0.0003,"noun,other"
be incorporated,2,0.0003,"verb,verb"
messages or,2,0.0003,"noun,other"
and philosophical,2,0.0003,"other,adj"
lyubov popova,2,0.0003,"noun,noun"
yellows these,2,0.0003,"noun,other"
these swirling,2,0.0003,"other,verb"
almost frenetic,2,0.0003,"adv,adj"
loose spontaneous,2,0.0003,"adj,adj"
island beauty,2,0.0003,"noun,noun"
space vertically,2,0.0003,"noun,adv"
vertically and,2,0.0003,"adv,other"
neck she,2,0.0003,"verb,other"
have large,2,0.0003,"verb,adj"
rounded features,2,0.0003,"verb,noun"
contentment to,2,0.0003,"noun,other"
to curiosity,2,0.0003,"other,noun"
curiosity the,2,0.0003,"noun,other"
the nurturing,2,0.0003,"other,verb"
colors intricate,2,0.0003,"noun,adj"
long train,2,0.0003,"adv,noun"
poised yet,2,0.0003,"verb,adv"
relaxed indicating,2,0.0003,"verb,verb"
royalty in,2,0.0003,"noun,other"
space decorated,2,0.0003,"noun,verb"
drapes which,2,0.0003,"verb,other"
body drawing,2,0.0003,"noun,verb"
rokotov s,2,0.0003,"noun,noun"
the country,2,0.0003,"other,noun"
political and,2,0.0003,"adj,other"
development during,2,0.0003,"noun,other"
and vertical,2,0.0003,"other,adj"
framed painting,2,0.0003,"verb,noun"
sea at,2,0.0003,"noun,other"
sunset this,2,0.0003,"noun,other"
a landmass,2,0.0003,"other,noun"
that flourished,2,0.0003,"other,verb"
lorenzo de,2,0.0003,"adj,other"
de medici,2,0.0003,"other,noun"
arts and,2,0.0003,"noun,other"
cloak or,2,0.0003,"noun,other"
bust is,2,0.0003,"adj,verb"
a sculptor,2,0.0003,"other,noun"
inner character,2,0.0003,"noun,noun"
natalia goncharova,2,0.0003,"adj,noun"
other words,2,0.0003,"adj,noun"
attributes the,2,0.0003,"noun,other"
mikhail larionov,2,0.0003,"noun,noun"
1964 and,2,0.0003,"other,other"
and indicates,2,0.0003,"other,verb"
the museum,2,0.0003,"other,noun"
the torn,2,0.0003,"other,adj"
is recognizable,2,0.0003,"verb,adj"
assisting or,2,0.0003,"verb,other"
him both,2,0.0003,"other,other"
cast in,2,0.0003,"adv,other"
city there,2,0.0003,"noun,adv"
image reminiscent,2,0.0003,"noun,adj"
century american,2,0.0003,"noun,adj"
to cover,2,0.0003,"other,adj"
or allure,2,0.0003,"other,adj"
white polka,2,0.0003,"adj,adj"
polka dots,2,0.0003,"adj,noun"
and i,2,0.0003,"other,adj"
patterned texture,2,0.0003,"verb,noun"
also small,2,0.0003,"adv,adj"
dots scattered,2,0.0003,"noun,verb"
to exist,2,0.0003,"other,verb"
yellow among,2,0.0003,"adj,other"
explore shapes,2,0.0003,"verb,noun"
own sake,2,0.0003,"adj,verb"
other diagonally,2,0.0003,"adj,adv"
and curving,2,0.0003,"other,verb"
las delicias,2,0.0003,"adj,noun"
the gardens,2,0.0003,"other,noun"
century reflecting,2,0.0003,"noun,verb"
hierarchy and,2,0.0003,"noun,other"
this outdoor,2,0.0003,"other,adj"
is skillful,2,0.0003,"verb,adj"
technique helps,2,0.0003,"noun,verb"
surroundings into,2,0.0003,"noun,other"
focus making,2,0.0003,"noun,verb"
people as,2,0.0003,"noun,other"
with every,2,0.0003,"other,other"
convey both,2,0.0003,"noun,other"
through paint,2,0.0003,"other,noun"
and canvas,2,0.0003,"other,noun"
contemplation she,2,0.0003,"noun,other"
of marble,2,0.0003,"other,adj"
greek temple,2,0.0003,"noun,adj"
temple the,2,0.0003,"adj,other"
artistic technique,2,0.0003,"adj,noun"
from antiquity,2,0.0003,"other,noun"
balance proportion,2,0.0003,"noun,noun"
godward was,2,0.0003,"verb,verb"
settings and,2,0.0003,"noun,other"
that style,2,0.0003,"other,noun"
frame contains,2,0.0003,"noun,verb"
different images,2,0.0003,"adj,noun"
the the,2,0.0003,"other,other"
reality it,2,0.0003,"noun,other"
uncommon for,2,0.0003,"adj,other"
artworks to,2,0.0003,"noun,other"
of unease,2,0.0003,"other,adj"
view in,2,0.0003,"noun,other"
your image,2,0.0003,"other,noun"
fashion along,2,0.0003,"noun,other"
please let,2,0.0003,"noun,verb"
let me,2,0.0003,"verb,other"
me know,2,0.0003,"other,adj"
lesson the,2,0.0003,"noun,other"
sleeves a,2,0.0003,"verb,other"
jacket adorned,2,0.0003,"noun,verb"
that lend,2,0.0003,"other,adj"
sophistication to,2,0.0003,"noun,other"
mirror on,2,0.0003,"noun,other"
wall reflecting,2,0.0003,"verb,verb"
table nearby,2,0.0003,"noun,adj"
nearby suggesting,2,0.0003,"adj,verb"
is opulent,2,0.0003,"verb,noun"
painting death,2,0.0003,"noun,noun"
both emotional,2,0.0003,"other,adj"
distress behind,2,0.0003,"noun,other"
or remembrance,2,0.0003,"other,noun"
has passed,2,0.0003,"verb,verb"
of loss,2,0.0003,"other,noun"
several young,2,0.0003,"adj,adj"
water some,2,0.0003,"noun,other"
swimming in,2,0.0003,"noun,other"
and framing,2,0.0003,"other,verb"
the joyful,2,0.0003,"other,adj"
gathering at,2,0.0003,"noun,other"
common medium,2,0.0003,"adj,noun"
medium for,2,0.0003,"noun,other"
and bangs,2,0.0003,"other,noun"
garment likely,2,0.0003,"noun,adj"
or tunic,2,0.0003,"other,adj"
head he,2,0.0003,"noun,other"
cap adorned,2,0.0003,"noun,verb"
serious perhaps,2,0.0003,"adj,adv"
river providing,2,0.0003,"adv,verb"
more natural,2,0.0003,"adv,adj"
s made,2,0.0003,"noun,verb"
similar stone,2,0.0003,"adj,noun"
his sculptures,2,0.0003,"other,noun"
sculptures with,2,0.0003,"noun,other"
and that,2,0.0003,"other,other"
artwork white,2,0.0003,"noun,adj"
ballet slippers,2,0.0003,"verb,noun"
hidden from,2,0.0003,"adj,other"
impression rather,2,0.0003,"verb,adv"
gentle tones,2,0.0003,"adj,noun"
gestural indicative,2,0.0003,"adj,adj"
matching the,2,0.0003,"verb,other"
diagonally into,2,0.0003,"adv,other"
form instead,2,0.0003,"noun,adv"
impasto technique,2,0.0003,"adj,noun"
from don,2,0.0003,"other,noun"
foot they,2,0.0003,"noun,other"
sandy area,2,0.0003,"noun,noun"
his lance,2,0.0003,"other,noun"
holds upright,2,0.0003,"verb,adj"
him sancho,2,0.0003,"other,noun"
panza stands,2,0.0003,"adj,verb"
pose dressed,2,0.0003,"verb,verb"
as don,2,0.0003,"other,noun"
quixote s,2,0.0003,"noun,noun"
lies nearby,2,0.0003,"verb,adj"
and absurd,2,0.0003,"other,verb"
their adventures,2,0.0003,"other,noun"
rather blend,2,0.0003,"adv,verb"
other softly,2,0.0003,"adj,adv"
arms of,2,0.0003,"noun,other"
her death,2,0.0003,"other,noun"
and closed,2,0.0003,"other,verb"
gently cradling,2,0.0003,"adv,verb"
is wrapped,2,0.0003,"verb,verb"
employed fine,2,0.0003,"adj,adj"
tragic narrative,2,0.0003,"adj,adj"
narrative capturing,2,0.0003,"adj,verb"
female she,2,0.0003,"adj,other"
ornate headdress,2,0.0003,"verb,noun"
woman this,2,0.0003,"noun,other"
and hairstyle,2,0.0003,"other,noun"
hairstyle that,2,0.0003,"noun,other"
or conversational,2,0.0003,"other,adj"
round table,2,0.0003,"other,noun"
has flowers,2,0.0003,"verb,noun"
placed atop,2,0.0003,"verb,adj"
atop this,2,0.0003,"adj,other"
placed beside,2,0.0003,"verb,other"
estate the,2,0.0003,"noun,other"
warm enhancing,2,0.0003,"adj,verb"
quiet interaction,2,0.0003,"adj,noun"
siblings or,2,0.0003,"noun,other"
their relationship,2,0.0003,"other,noun"
back possibly,2,0.0003,"adv,adv"
high neckline,2,0.0003,"adj,noun"
of constance,2,0.0003,"other,verb"
constance mayer,2,0.0003,"verb,noun"
by italian,2,0.0003,"other,adj"
perugino in,2,0.0003,"noun,other"
and portrays,2,0.0003,"other,verb"
scroll that,2,0.0003,"noun,other"
is interpreted,2,0.0003,"verb,verb"
s marriage,2,0.0003,"noun,noun"
lily a,2,0.0003,"adv,other"
traditional symbol,2,0.0003,"adj,noun"
symbol associated,2,0.0003,"noun,verb"
joseph s,2,0.0003,"noun,noun"
clothing these,2,0.0003,"verb,other"
classes some,2,0.0003,"noun,other"
dressed wearing,2,0.0003,"verb,verb"
wearing rich,2,0.0003,"verb,adj"
includes arches,2,0.0003,"verb,verb"
moment is,2,0.0003,"noun,verb"
a celebrated,2,0.0003,"other,verb"
interest on,2,0.0003,"noun,other"
several large,2,0.0003,"adj,adj"
revealing what,2,0.0003,"verb,other"
fish swimming,2,0.0003,"noun,noun"
helps highlight,2,0.0003,"verb,verb"
bosch titled,2,0.0003,"noun,verb"
sins and,2,0.0003,"noun,other"
four last,2,0.0003,"other,adj"
last things,2,0.0003,"adj,noun"
nine distinct,2,0.0003,"other,adj"
distinct scenes,2,0.0003,"adj,noun"
that each,2,0.0003,"other,other"
it symbolizing,2,0.0003,"other,verb"
each scene,2,0.0003,"other,noun"
life event,2,0.0003,"noun,noun"
are fighting,2,0.0003,"verb,verb"
the vanity,2,0.0003,"other,noun"
of worldly,2,0.0003,"other,adv"
worldly possessions,2,0.0003,"adv,noun"
of anger,2,0.0003,"other,noun"
feast with,2,0.0003,"adj,other"
and self,2,0.0003,"other,other"
self indulgence,2,0.0003,"other,noun"
to sinful,2,0.0003,"other,adj"
sinful behavior,2,0.0003,"adj,adj"
skeletal figure,2,0.0003,"noun,noun"
reminding viewers,2,0.0003,"verb,noun"
judged by,2,0.0003,"verb,other"
a scale,2,0.0003,"other,noun"
determine their,2,0.0003,"verb,other"
sins in,2,0.0003,"noun,other"
symbolizing divine,2,0.0003,"verb,adj"
divine judgment,2,0.0003,"adj,noun"
after death,2,0.0003,"other,noun"
with celestial,2,0.0003,"other,adj"
living a,2,0.0003,"verb,other"
a fiery,2,0.0003,"other,adj"
afterlife the,2,0.0003,"verb,other"
combine realism,2,0.0003,"adj,noun"
with imaginative,2,0.0003,"other,adj"
imaginative elements,2,0.0003,"adj,noun"
a moral,2,0.0003,"other,adj"
lesson on,2,0.0003,"noun,other"
of living,2,0.0003,"other,verb"
sin and,2,0.0003,"noun,other"
lotus flowers,2,0.0003,"noun,noun"
flowers around,2,0.0003,"noun,other"
with bathing,2,0.0003,"other,verb"
color give,2,0.0003,"noun,adj"
it one,2,0.0003,"other,other"
dynamic form,2,0.0003,"adj,noun"
motion within,2,0.0003,"noun,other"
a fast,2,0.0003,"other,adj"
engaging quality,2,0.0003,"verb,noun"
gathered outdoors,2,0.0003,"adj,noun"
bench in,2,0.0003,"noun,other"
directed at,2,0.0003,"verb,other"
looking intently,2,0.0003,"verb,adv"
providing us,2,0.0003,"verb,other"
like suggesting,2,0.0003,"other,verb"
sketchy characteristic,2,0.0003,"noun,adj"
of shutters,2,0.0003,"other,noun"
shutters or,2,0.0003,"noun,other"
side features,2,0.0003,"noun,noun"
objects through,2,0.0003,"noun,other"
which tends,2,0.0003,"other,noun"
tends to,2,0.0003,"noun,other"
use visual,2,0.0003,"noun,adj"
little to,2,0.0003,"adj,other"
to no,2,0.0003,"other,other"
orfeu nos,2,0.0003,"adj,other"
nos infernos,2,0.0003,"other,noun"
orpheus in,2,0.0003,"adj,other"
in hell,2,0.0003,"other,noun"
orpheus the,2,0.0003,"adj,other"
about in,2,0.0003,"other,other"
elements all,2,0.0003,"noun,other"
element associated,2,0.0003,"adj,verb"
moody with,2,0.0003,"noun,other"
bottom provides,2,0.0003,"other,verb"
are six,2,0.0003,"verb,other"
six figures,2,0.0003,"other,noun"
the parents,2,0.0003,"other,noun"
and four,2,0.0003,"other,other"
four children,2,0.0003,"other,noun"
adults are,2,0.0003,"noun,verb"
era suggesting,2,0.0003,"noun,verb"
father is,2,0.0003,"adv,verb"
mother is,2,0.0003,"noun,verb"
large puffy,2,0.0003,"adj,noun"
puffy sleeve,2,0.0003,"noun,adj"
lace headdress,2,0.0003,"noun,noun"
wearing similar,2,0.0003,"verb,adj"
similar attire,2,0.0003,"adj,noun"
coats or,2,0.0003,"noun,other"
dark outfit,2,0.0003,"noun,adj"
canvas possibly,2,0.0003,"noun,adv"
featuring only,2,0.0003,"verb,adv"
accessories are,2,0.0003,"noun,verb"
table he,2,0.0003,"noun,other"
earlier historical,2,0.0003,"adv,adj"
tones predominating,2,0.0003,"noun,verb"
predominating which,2,0.0003,"verb,other"
seemingly lifeless,2,0.0003,"adv,noun"
likely holds,2,0.0003,"adj,verb"
scene evokes,2,0.0003,"noun,noun"
quiet stillness,2,0.0003,"adj,noun"
depth typical,2,0.0003,"noun,adj"
moored on,2,0.0003,"verb,other"
coastal setting,2,0.0003,"adj,verb"
gustave buchet,2,0.0003,"verb,noun"
moored in,2,0.0003,"verb,other"
in calm,2,0.0003,"other,noun"
loose style,2,0.0003,"adj,noun"
structures suggest,2,0.0003,"noun,verb"
design possibly,2,0.0003,"noun,adv"
or marina,2,0.0003,"other,noun"
background appear,2,0.0003,"other,adj"
location near,2,0.0003,"verb,other"
or style,2,0.0003,"other,noun"
iconic piece,2,0.0003,"adj,noun"
and outfits,2,0.0003,"other,noun"
reflect on,2,0.0003,"noun,other"
s enduring,2,0.0003,"noun,verb"
in popular,2,0.0003,"other,adj"
formally in,2,0.0003,"adv,other"
during an,2,0.0003,"other,other"
occasion his,2,0.0003,"noun,other"
hand casually,2,0.0003,"noun,adv"
chair his,2,0.0003,"verb,other"
exemplified by,2,0.0003,"verb,other"
la maja,2,0.0003,"verb,noun"
maja desnuda,2,0.0003,"noun,noun"
side her,2,0.0003,"noun,other"
intimate yet,2,0.0003,"adj,adv"
her enhancing,2,0.0003,"other,verb"
its sensuality,2,0.0003,"other,noun"
a society,2,0.0003,"other,noun"
goya the,2,0.0003,"verb,other"
another artist,2,0.0003,"other,noun"
of la,2,0.0003,"other,verb"
beach during,2,0.0003,"noun,other"
meet in,2,0.0003,"noun,other"
individuals seem,2,0.0003,"noun,verb"
gentle clouds,2,0.0003,"adj,noun"
stretch across,2,0.0003,"verb,other"
small ripples,2,0.0003,"adj,noun"
kroyer s,2,0.0003,"noun,noun"
prioritizes the,2,0.0003,"verb,other"
here creating,2,0.0003,"adv,verb"
landscape view,2,0.0003,"noun,noun"
of los,2,0.0003,"other,noun"
los angeles,2,0.0003,"noun,noun"
from beverly,2,0.0003,"other,adv"
beverly hills,2,0.0003,"adv,verb"
prominent there,2,0.0003,"noun,adv"
artist alberto,2,0.0003,"noun,adv"
he employs,2,0.0003,"other,verb"
titled standing,2,0.0003,"verb,verb"
suggesting muscle,2,0.0003,"verb,noun"
muscle tone,2,0.0003,"noun,noun"
upright position,2,0.0003,"adj,noun"
no clothes,2,0.0003,"other,noun"
or sculptural,2,0.0003,"other,adj"
raw emotions,2,0.0003,"adj,noun"
physical structure,2,0.0003,"adj,noun"
structure rather,2,0.0003,"noun,adv"
often challenge,2,0.0003,"adv,noun"
psychological aspects,2,0.0003,"adj,noun"
surface has,2,0.0003,"noun,verb"
gray that,2,0.0003,"adj,other"
and dresses,2,0.0003,"other,verb"
women appear,2,0.0003,"noun,adj"
impressionism such,2,0.0003,"noun,adj"
saint anne,2,0.0003,"noun,verb"
large imposing,2,0.0003,"adj,verb"
mountain with,2,0.0003,"noun,other"
rise into,2,0.0003,"verb,other"
or tending,2,0.0003,"other,verb"
browns predominating,2,0.0003,"noun,verb"
and picturesque,2,0.0003,"other,noun"
picturesque quality,2,0.0003,"noun,noun"
have created,2,0.0003,"verb,verb"
artwork during,2,0.0003,"noun,other"
st anne,2,0.0003,"adj,verb"
s father,2,0.0003,"noun,adv"
father also,2,0.0003,"adv,adv"
music possibly,2,0.0003,"noun,adv"
lyre or,2,0.0003,"verb,other"
sacred space,2,0.0003,"verb,noun"
artistic advancements,2,0.0003,"adj,noun"
realm and,2,0.0003,"noun,other"
angels which,2,0.0003,"noun,other"
ward the,2,0.0003,"other,other"
historical structure,2,0.0003,"adj,noun"
structure like,2,0.0003,"noun,other"
like those,2,0.0003,"other,other"
history to,2,0.0003,"noun,other"
the cloudy,2,0.0003,"other,noun"
is believed,2,0.0003,"verb,verb"
the poses,2,0.0003,"other,noun"
striking highlighting,2,0.0003,"adj,verb"
significant aspect,2,0.0003,"adj,noun"
girl seated,2,0.0003,"noun,verb"
piano she,2,0.0003,"noun,other"
fingers on,2,0.0003,"noun,other"
the glorification,2,0.0003,"other,noun"
gentle serene,2,0.0003,"adj,noun"
piano there,2,0.0003,"noun,adv"
artist domingos,2,0.0003,"noun,verb"
shoulders with,2,0.0003,"noun,other"
internal organs,2,0.0003,"adj,noun"
motion creating,2,0.0003,"noun,verb"
the internal,2,0.0003,"other,adj"
title vertical,2,0.0003,"noun,adj"
man suggests,2,0.0003,"noun,verb"
of extraneous,2,0.0003,"other,adj"
are attached,2,0.0003,"verb,verb"
and metal,2,0.0003,"other,adj"
his practice,2,0.0003,"other,noun"
incorporating natural,2,0.0003,"verb,adj"
eastern and,2,0.0003,"adj,other"
and western,2,0.0003,"other,adj"
the blend,2,0.0003,"other,verb"
its placement,2,0.0003,"other,noun"
placement against,2,0.0003,"noun,other"
observed from,2,0.0003,"verb,other"
goat or,2,0.0003,"noun,other"
and eros,2,0.0003,"other,verb"
eros the,2,0.0003,"verb,other"
winged cherub,2,0.0003,"verb,noun"
cherub like,2,0.0003,"noun,other"
beard which,2,0.0003,"adj,other"
features associated,2,0.0003,"noun,verb"
his legs,2,0.0003,"other,adj"
winged figure,2,0.0003,"verb,noun"
posture his,2,0.0003,"verb,other"
his wings,2,0.0003,"other,noun"
him indicating,2,0.0003,"other,verb"
artist yannoulis,2,0.0003,"noun,adv"
chalepas has,2,0.0003,"noun,verb"
convey this,2,0.0003,"noun,other"
itself suggesting,2,0.0003,"other,verb"
or well,2,0.0003,"other,adv"
a lady,2,0.0003,"other,verb"
us giving,2,0.0003,"other,verb"
and falling,2,0.0003,"other,verb"
falling over,2,0.0003,"verb,other"
fair with,2,0.0003,"adj,other"
cheeks adding,2,0.0003,"noun,verb"
cross which,2,0.0003,"noun,other"
her religious,2,0.0003,"other,adj"
complementing her,2,0.0003,"verb,other"
